WKT,OBJECTID,Shape_Length,unique_id,editor,cartodb_id,layer,path
"MULTILINESTRING Z ((-73.8680589544711 40.6911833215739 0,-73.8672091821129 40.6913154927623 0,-73.8665097937754 40.6914205919209 0,-73.865620904141 40.6915645828149 0,-73.8647394560298 40.6917124946376 0,-73.864114618545 40.6918230880467 0,-73.8638381957443 40.6918685520022 0,-73.8633122607083 40.6919610498058 0,-73.8624435902399 40.6921031500381 0,-73.8621482334613 40.6921497939629 0,-73.8608957282049 40.6923173202857 0,-73.8590968424252 40.6925186631595 0,-73.8581723936299 40.6925738803262 0,-73.8574094024856 40.6926169444365 0,-73.8572328646837 40.6926269731444 0,-73.8565056382431 40.6926683647051 0,-73.8563143338358 40.6926795973669 0,-73.855577257246 40.6927241684719 0,-73.8546787794961 40.6928299270133 0,-73.8538395330355 40.6930504153207 0,-73.8523978268203 40.6935742486273 0,-73.8522616697659 40.6936248176351 0,-73.8521650844369 40.693660695979 0,-73.8520653019341 40.6936977849197 0,-73.8519173271292 40.6937527877467 0,-73.851349284911 40.693963927333 0,-73.8510486178016 40.6940660795727 0,-73.8504814589033 40.6942291367233 0,-73.8495619474169 40.6944209530658 0,-73.8491319894014 40.6945051458969 0,-73.8486531250724 40.6945975673727 0,-73.8484947530446 40.6946280536518 0,-73.8477333885212 40.6947746094077 0,-73.8469600352314 40.6949259493089 0,-73.8464402249766 40.6950250861297 0,-73.8453967445499 40.6951563160427 0,-73.8434424979496 40.6951860537916 0,-73.8429458046155 40.6951923733096 0,-73.8419885575427 40.6952170045029 0,-73.8411351371415 40.69528313273 0,-73.840497092376 40.695359307102 0,-73.8403509910022 40.6953823816773 0,-73.8396344612034 40.6955346968178 0,-73.8394835110334 40.6955811867798 0,-73.8387918573819 40.6958513644683 0,-73.8386518218538 40.6959192459281 0,-73.8380115086747 40.6962970392633 0,-73.8378989837503 40.6963681202663 0,-73.8371667237491 40.6968648982052 0,-73.8364008766668 40.6974041540222 0,-73.8356408855587 40.6978283644468 0,-73.8348439191001 40.698268086613 0,-73.8340666405591 40.6986942519335 0,-73.8333137224292 40.6991076609338 0,-73.832596096547 40.6994808076299 0,-73.8324522548016 40.6995463715869 0,-73.8321855521035 40.6996526934365 0,-73.831784577274 40.6997778920765 0,-73.831521217812 40.6998433880197 0,-73.8310669321527 40.6999563752248 0,-73.830886561412 40.7000081678387 0))","11",11042.2307022827,"3339",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9720272967972 40.7260088307197 0,-73.9719215849956 40.7262520859293 0,-73.9718633472402 40.7264461156654 0,-73.9718315131616 40.7265521722973 0,-73.9718190134923 40.7265938167863 0,-73.9717958559858 40.7267131355107 0,-73.9717768153559 40.7268322598328 0,-73.9717736832524 40.7268518568013 0,-73.9717600593572 40.7269370864585 0,-73.9717271297156 40.7271880578163 0,-73.9716929903961 40.7274188890132 0,-73.971654294855 40.7276910235298 0,-73.9716401323093 40.7277507389598 0))","12",645.542050593887,"2230",,,cbbr_locations_line,/Users/max/Desktop/cbbr_geom_corrections/cbbr_geocoding_AMD.gdb/|layername=cbbr_locations_line
"MULTILINESTRING Z ((-73.9607732847071 40.7093525891277 0,-73.9579301431513 40.7084173155195 0))",,,"689",,"1",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9607656002045 40.7093528450137 0,-73.9611196517944 40.7075392155413 0))",,,"689",,"2",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9608010196389 40.7091618765994 0,-73.9600218451233 40.709100311862 0))",,,"689",,"3",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9592667960824 40.7088609630535 0,-73.9598461532296 40.7079012837425 0))",,,"689",,"4",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9579149627389 40.7083973908758 0,-73.9583763026894 40.7076654282353 0))",,,"689",,"5",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9583763026894 40.7076491623075 0,-73.9584406757058 40.7072425128204 0))",,,"689",,"6",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9598568820657 40.7078768849356 0,-73.9599427127541 40.7074051729133 0))",,,"689",,"7",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9611336135568 40.7075190347418 0,-73.9584299468697 40.7072506458345 0))",,,"689",,"8",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9609726810159 40.7083485936167 0,-73.9581724548043 40.708039543479 0))",,,"689",,"9",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.828114271164 40.764015046124 0,-73.8277065753937 40.7660912264185 0,-73.8268506403256 40.767980829544 0,-73.8266844507598 40.7689512809803 0,-73.8265565226175 40.7701351830375 0,-73.8265793993196 40.7723299078918 0,-73.8263758061658 40.7742179506743 0,-73.8263070025278 40.7745259746776 0,-73.8258591364866 40.7759119691895 0,-73.8258591364866 40.7758957199426 0,-73.8245711676791 40.7767273923319 0,-73.8242378043287 40.7770322031802 0))",,,"3177",,"11",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.7016740201216 40.7524711951497 0,-73.7188269327453 40.7433903993403 0,-73.7193559807929 40.7431864399969 0,-73.7210779589805 40.7426783991006 0))",,,"3309",,"12",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
"MULTILINESTRING Z ((-73.9639717213868 40.8113324032582 0,-73.9619764388044 40.8105017592433 0))",,,"2336",,"13",cbbr_locations_line_fvk — cbbr_locations_line_fvk.shp,/vsizip//Users/max/Desktop/cbbr_locations_line_fvk.zip/cbbr_locations_line_fvk.shp|layername=cbbr_locations_line_fvk
