job_number,include_record,reason,date_reviewed,reviewer
102986066,TRUE,,,
102986342,TRUE,,,
102987608,TRUE,,,
102987680,TRUE,,,
102988180,TRUE,,,
102989483,TRUE,,,
102989562,TRUE,,,
102989624,TRUE,,,
102991559,TRUE,,,
102992273,TRUE,,,
102993030,TRUE,,,
102994431,TRUE,,,
102994734,TRUE,,,
102995779,TRUE,,,
102996117,TRUE,,,
102996493,TRUE,,,
102996821,TRUE,,,
102997713,TRUE,,,
103000039,TRUE,,,
103001074,TRUE,,,
103002803,TRUE,,,
103002992,TRUE,,,
103003704,TRUE,,,
103004240,TRUE,,,
103005659,TRUE,,,
103005999,TRUE,,,
103006328,TRUE,,,
103006355,TRUE,,,
103006523,TRUE,,,
103007274,TRUE,,,
103008558,TRUE,,,
103009236,TRUE,,,
103009389,TRUE,,,
103011964,TRUE,,,
103012428,TRUE,,,
103014907,TRUE,,,
103017076,TRUE,,,
103017575,TRUE,,,
103017708,TRUE,,,
103018235,TRUE,,,
103019412,TRUE,,,
103019804,TRUE,,,
103019920,TRUE,,,
103021203,TRUE,,,
103021212,TRUE,,,
103022916,TRUE,,,
103023336,TRUE,,,
103024040,TRUE,,,
103026299,TRUE,,,
103026342,TRUE,,,
103026360,TRUE,,,
103027127,TRUE,,,
103028386,TRUE,,,
103029107,TRUE,,,
103030186,TRUE,,,
103031489,TRUE,,,
103032077,TRUE,,,
103033441,TRUE,,,
103035136,TRUE,,,
103037296,TRUE,,,
103039052,TRUE,,,
103039356,TRUE,,,
103039515,TRUE,,,
103040166,TRUE,,,
103040594,TRUE,,,
103042182,TRUE,,,
103042299,TRUE,,,
103042583,TRUE,,,
103042805,TRUE,,,
103043608,TRUE,,,
103043804,TRUE,,,
103045401,TRUE,,,
103046197,TRUE,,,
103047365,TRUE,,,
103047374,TRUE,,,
103048872,TRUE,,,
103051395,TRUE,,,
103051527,TRUE,,,
103052580,TRUE,,,
103057200,TRUE,,,
103057353,TRUE,,,
103057781,TRUE,,,
103057914,TRUE,,,
103058888,TRUE,,,
103059556,TRUE,,,
103059967,TRUE,,,
103060036,TRUE,,,
103060072,TRUE,,,
103060508,TRUE,,,
103060848,TRUE,,,
103060893,TRUE,,,
103061623,TRUE,,,
103061981,TRUE,,,
103062855,TRUE,,,
103063088,TRUE,,,
103063346,TRUE,,,
103063373,TRUE,,,
103064498,TRUE,,,
103064675,TRUE,,,
103067333,TRUE,,,
103067388,TRUE,,,
103067672,TRUE,,,
103067716,TRUE,,,
103067734,TRUE,,,
103068396,TRUE,,,
103068715,TRUE,,,
103069359,TRUE,,,
103069395,TRUE,,,
103070436,TRUE,,,
103070677,TRUE,,,
103071006,TRUE,,,
103071649,TRUE,,,
103074423,TRUE,,,
103075164,TRUE,,,
103075538,TRUE,,,
103075636,TRUE,,,
103076537,TRUE,,,
103076671,TRUE,,,
103076680,TRUE,,,
103076733,TRUE,,,
103076760,TRUE,,,
103076804,TRUE,,,
103077082,TRUE,,,
103077199,TRUE,,,
103077885,TRUE,,,
103077992,TRUE,,,
103079142,TRUE,,,
103080096,TRUE,,,
103080997,TRUE,,,
103081718,TRUE,,,
103083299,TRUE,,,
103083743,TRUE,,,
103083976,TRUE,,,
103084001,TRUE,,,
103084298,TRUE,,,
103084911,TRUE,,,
103085402,TRUE,,,
103086241,TRUE,,,
103086250,TRUE,,,
103086278,TRUE,,,
103088301,TRUE,,,
103088445,TRUE,,,
103088481,TRUE,,,
103088935,TRUE,,,
103089676,TRUE,,,
103090236,TRUE,,,
103091271,TRUE,,,
103091468,TRUE,,,
103093821,TRUE,,,
103095197,TRUE,,,
103095865,TRUE,,,
103097248,TRUE,,,
103098773,TRUE,,,
103098826,TRUE,,,
103099558,TRUE,,,
103100207,TRUE,,,
103101304,TRUE,,,
103103446,TRUE,,,
103106005,TRUE,,,
103106130,TRUE,,,
103106764,TRUE,,,
103106817,TRUE,,,
103108520,TRUE,,,
103108879,TRUE,,,
103109397,TRUE,,,
103109609,TRUE,,,
103110278,TRUE,,,
103110848,TRUE,,,
103111080,TRUE,,,
103111516,TRUE,,,
103112338,TRUE,,,
103113729,TRUE,,,
103114835,TRUE,,,
103115255,TRUE,,,
103115371,TRUE,,,
103116165,TRUE,,,
103116548,TRUE,,,
103117556,TRUE,,,
103117725,TRUE,,,
103117770,TRUE,,,
103117976,TRUE,,,
103117985,TRUE,,,
103118289,TRUE,,,
103119171,TRUE,,,
103120631,TRUE,,,
103121373,TRUE,,,
103121550,TRUE,,,
103121836,TRUE,,,
103122899,TRUE,,,
103122997,TRUE,,,
103123022,TRUE,,,
103123228,TRUE,,,
103123665,TRUE,,,
103125342,TRUE,,,
103125495,TRUE,,,
103125734,TRUE,,,
103129516,TRUE,,,
103132094,TRUE,,,
103134822,TRUE,,,
103134868,TRUE,,,
103135304,TRUE,,,
103135386,TRUE,,,
103136269,TRUE,,,
103137437,TRUE,,,
103137696,TRUE,,,
103138034,TRUE,,,
103138249,TRUE,,,
103138793,TRUE,,,
103139239,TRUE,,,
103139293,TRUE,,,
103140352,TRUE,,,
103140432,TRUE,,,
103141173,TRUE,,,
103142555,TRUE,,,
103142993,TRUE,,,
103143046,TRUE,,,
103143199,TRUE,,,
103143581,TRUE,,,
103144651,TRUE,,,
103144839,TRUE,,,
103145810,TRUE,,,
103148416,TRUE,,,
103148755,TRUE,,,
103148764,TRUE,,,
103149166,TRUE,,,
103149335,TRUE,,,
103151483,TRUE,,,
103152865,TRUE,,,
103152945,TRUE,,,
103153980,TRUE,,,
103154505,TRUE,,,
103154514,TRUE,,,
103154550,TRUE,,,
103156120,TRUE,,,
103156219,TRUE,,,
103156914,TRUE,,,
103157290,TRUE,,,
103159127,TRUE,,,
103159154,TRUE,,,
103159500,TRUE,,,
103160151,TRUE,,,
103160892,TRUE,,,
103161999,TRUE,,,
103162266,TRUE,,,
103164059,TRUE,,,
103164406,TRUE,,,
103164549,TRUE,,,
103165227,TRUE,,,
103165478,TRUE,,,
103165913,TRUE,,,
103166262,TRUE,,,
103167635,TRUE,,,
103167984,TRUE,,,
103168215,TRUE,,,
103169134,TRUE,,,
103169606,TRUE,,,
103169839,TRUE,,,
103169875,TRUE,,,
103170257,TRUE,,,
103170774,TRUE,,,
103171158,TRUE,,,
103171309,TRUE,,,
103171853,TRUE,,,
103172139,TRUE,,,
103172665,TRUE,,,
103174645,TRUE,,,
103174985,TRUE,,,
103175261,TRUE,,,
103175298,TRUE,,,
103175788,TRUE,,,
103175868,TRUE,,,
103176457,TRUE,,,
103177447,TRUE,,,
103177651,TRUE,,,
103177768,TRUE,,,
103178829,TRUE,,,
103178847,TRUE,,,
103179392,TRUE,,,
103179702,TRUE,,,
103180013,TRUE,,,
103180781,TRUE,,,
103180932,TRUE,,,
103182057,TRUE,,,
103182342,TRUE,,,
103182565,TRUE,,,
103182672,TRUE,,,
103183047,TRUE,,,
103183190,TRUE,,,
103184117,TRUE,,,
103184260,TRUE,,,
103184652,TRUE,,,
103185312,TRUE,,,
103185893,TRUE,,,
103188747,TRUE,,,
103189693,TRUE,,,
103189979,TRUE,,,
103191458,TRUE,,,
103191500,TRUE,,,
103191653,TRUE,,,
103192037,TRUE,,,
103192439,TRUE,,,
103193303,TRUE,,,
103193688,TRUE,,,
103194767,TRUE,,,
103195613,TRUE,,,
103195864,TRUE,,,
103195908,TRUE,,,
103195926,TRUE,,,
103195935,TRUE,,,
103196042,TRUE,,,
103196122,TRUE,,,
103196211,TRUE,,,
103196462,TRUE,,,
103196881,TRUE,,,
103197283,TRUE,,,
103197791,TRUE,,,
103197871,TRUE,,,
103198433,TRUE,,,
103198442,TRUE,,,
103199209,TRUE,,,
103200368,TRUE,,,
103200466,TRUE,,,
103200858,TRUE,,,
103201027,TRUE,,,
103201704,TRUE,,,
103202375,TRUE,,,
103203711,TRUE,,,
103204328,TRUE,,,
103204532,TRUE,,,
103204783,TRUE,,,
103205023,TRUE,,,
103205112,TRUE,,,
103205247,TRUE,,,
103205595,TRUE,,,
103205657,TRUE,,,
103205862,TRUE,,,
103206530,TRUE,,,
103206736,TRUE,,,
103206987,TRUE,,,
103207307,TRUE,,,
103207717,TRUE,,,
103208093,TRUE,,,
103208235,TRUE,,,
103209458,TRUE,,,
103210605,TRUE,,,
103211604,TRUE,,,
103212211,TRUE,,,
103212453,TRUE,,,
103212952,TRUE,,,
103213247,TRUE,,,
103213292,TRUE,,,
103213611,TRUE,,,
103214086,TRUE,,,
103216253,TRUE,,,
103216468,TRUE,,,
103216887,TRUE,,,
103217109,TRUE,,,
103217369,TRUE,,,
103219508,TRUE,,,
103219722,TRUE,,,
103219768,TRUE,,,
103220097,TRUE,,,
103220453,TRUE,,,
103220471,TRUE,,,
103220569,TRUE,,,
103221121,TRUE,,,
103221434,TRUE,,,
103222184,TRUE,,,
103222200,TRUE,,,
103222594,TRUE,,,
103222727,TRUE,,,
103223307,TRUE,,,
103223986,TRUE,,,
103224315,TRUE,,,
103224752,TRUE,,,
103225172,TRUE,,,
103226509,TRUE,,,
103228375,TRUE,,,
103228712,TRUE,,,
103228927,TRUE,,,
103229604,TRUE,,,
103229864,TRUE,,,
103230825,TRUE,,,
103231539,TRUE,,,
103233617,TRUE,,,
103233813,TRUE,,,
103235009,TRUE,,,
103235232,TRUE,,,
103235385,TRUE,,,
103235946,TRUE,,,
103235955,TRUE,,,
103236035,TRUE,,,
103236222,TRUE,,,
103238373,TRUE,,,
103238685,TRUE,,,
103240654,TRUE,,,
103240912,TRUE,,,
103241564,TRUE,,,
103241760,TRUE,,,
103242581,TRUE,,,
103243134,TRUE,,,
103243839,TRUE,,,
103244320,TRUE,,,
103244491,TRUE,,,
103244810,TRUE,,,
103244936,TRUE,,,
103245356,TRUE,,,
103245926,TRUE,,,
103246257,TRUE,,,
103246266,TRUE,,,
103246827,TRUE,,,
103246943,TRUE,,,
103247345,TRUE,,,
103247452,TRUE,,,
103247470,TRUE,,,
103247693,TRUE,,,
103247899,TRUE,,,
103248987,TRUE,,,
103250198,TRUE,,,
103251589,TRUE,,,
103251801,TRUE,,,
103252034,TRUE,,,
103252702,TRUE,,,
103252837,TRUE,,,
103253042,TRUE,,,
103253079,TRUE,,,
103253168,TRUE,,,
103254158,TRUE,,,
103258298,TRUE,,,
103258341,TRUE,,,
103258387,TRUE,,,
103258724,TRUE,,,
103259858,TRUE,,,
103260383,TRUE,,,
103260739,TRUE,,,
103261248,TRUE,,,
103261257,TRUE,,,
103261621,TRUE,,,
103262274,TRUE,,,
103262559,TRUE,,,
103262586,TRUE,,,
103265217,TRUE,,,
103265351,TRUE,,,
103266127,TRUE,,,
103266216,TRUE,,,
103266289,TRUE,,,
103266298,TRUE,,,
103266430,TRUE,,,
103266476,TRUE,,,
103266537,TRUE,,,
103266779,TRUE,,,
103266788,TRUE,,,
103267625,TRUE,,,
103268027,TRUE,,,
103268116,TRUE,,,
103268795,TRUE,,,
103269963,TRUE,,,
103270336,TRUE,,,
103270648,TRUE,,,
103270728,TRUE,,,
103270791,TRUE,,,
103271102,TRUE,,,
103271978,TRUE,,,
103272174,TRUE,,,
103273627,TRUE,,,
103274485,TRUE,,,
103277570,TRUE,,,
103277721,TRUE,,,
103278846,TRUE,,,
103279934,TRUE,,,
103280030,TRUE,,,
103280138,TRUE,,,
103282519,TRUE,,,
103282788,TRUE,,,
103283046,TRUE,,,
103283304,TRUE,,,
103283420,TRUE,,,
103283894,TRUE,,,
103284063,TRUE,,,
103284134,TRUE,,,
103284232,TRUE,,,
103284474,TRUE,,,
103285115,TRUE,,,
103285712,TRUE,,,
103286622,TRUE,,,
103287097,TRUE,,,
103287435,TRUE,,,
103288194,TRUE,,,
103288522,TRUE,,,
103288531,TRUE,,,
103289102,TRUE,,,
103291386,TRUE,,,
103291590,TRUE,,,
103292152,TRUE,,,
103292223,TRUE,,,
103293437,TRUE,,,
103293561,TRUE,,,
103293678,TRUE,,,
103293730,TRUE,,,
103293794,TRUE,,,
103293883,TRUE,,,
103294043,TRUE,,,
103294098,TRUE,,,
103294329,TRUE,,,
103294409,TRUE,,,
103294490,TRUE,,,
103294873,TRUE,,,
103296158,TRUE,,,
103296372,TRUE,,,
103296942,TRUE,,,
103297380,TRUE,,,
103297424,TRUE,,,
103298012,TRUE,,,
103298806,TRUE,,,
103298833,TRUE,,,
103299967,TRUE,,,
103300232,TRUE,,,
103300893,TRUE,,,
103300973,TRUE,,,
103301071,TRUE,,,
103301080,TRUE,,,
103301482,TRUE,,,
103301598,TRUE,,,
103301605,TRUE,,,
103301758,TRUE,,,
103301767,TRUE,,,
103302524,TRUE,,,
103303248,TRUE,,,
103303462,TRUE,,,
103303514,TRUE,,,
103303569,TRUE,,,
103303578,TRUE,,,
103303658,TRUE,,,
103304229,TRUE,,,
103304835,TRUE,,,
103305317,TRUE,,,
103305503,TRUE,,,
103305674,TRUE,,,
103306183,TRUE,,,
103306502,TRUE,,,
103306771,TRUE,,,
103310515,TRUE,,,
103311499,TRUE,,,
103311676,TRUE,,,
103311872,TRUE,,,
103312247,TRUE,,,
103312425,TRUE,,,
103312540,TRUE,,,
103313497,TRUE,,,
103313585,TRUE,,,
103313709,TRUE,,,
103314496,TRUE,,,
103315100,TRUE,,,
103315182,TRUE,,,
103315716,TRUE,,,
103315832,TRUE,,,
103316314,TRUE,,,
103316788,TRUE,,,
103316984,TRUE,,,
103318330,TRUE,,,
103318722,TRUE,,,
103319197,TRUE,,,
103321362,TRUE,,,
103321718,TRUE,,,
103322352,TRUE,,,
103322922,TRUE,,,
103322995,TRUE,,,
103323690,TRUE,,,
103323832,TRUE,,,
103326232,TRUE,,,
103326321,TRUE,,,
103326802,TRUE,,,
103327473,TRUE,,,
103327561,TRUE,,,
103327776,TRUE,,,
103328230,TRUE,,,
103328846,TRUE,,,
103330370,TRUE,,,
103330520,TRUE,,,
103330646,TRUE,,,
103331057,TRUE,,,
103331324,TRUE,,,
103331440,TRUE,,,
103331510,TRUE,,,
103331609,TRUE,,,
103331930,TRUE,,,
103332252,TRUE,,,
103332458,TRUE,,,
103332644,TRUE,,,
103333199,TRUE,,,
103334321,TRUE,,,
103334562,TRUE,,,
103335295,TRUE,,,
103335810,TRUE,,,
103335892,TRUE,,,
103336276,TRUE,,,
103336515,TRUE,,,
103337417,TRUE,,,
103338498,TRUE,,,
103339399,TRUE,,,
103339442,TRUE,,,
103340421,TRUE,,,
103341625,TRUE,,,
103341643,TRUE,,,
103344301,TRUE,,,
103344560,TRUE,,,
103344579,TRUE,,,
103344944,TRUE,,,
103345444,TRUE,,,
103345480,TRUE,,,
103345809,TRUE,,,
103346167,TRUE,,,
103346899,TRUE,,,
103347228,TRUE,,,
103348003,TRUE,,,
103348316,TRUE,,,
103348398,TRUE,,,
103348682,TRUE,,,
103350204,TRUE,,,
103350703,TRUE,,,
103351203,TRUE,,,
103351310,TRUE,,,
103351445,TRUE,,,
103351846,TRUE,,,
103352275,TRUE,,,
103352408,TRUE,,,
103352818,TRUE,,,
103352827,TRUE,,,
103353559,TRUE,,,
103353639,TRUE,,,
103354362,TRUE,,,
103354371,TRUE,,,
103355021,TRUE,,,
103356510,TRUE,,,
103356565,TRUE,,,
103356985,TRUE,,,
103356994,TRUE,,,
103357136,TRUE,,,
103357154,TRUE,,,
103357779,TRUE,,,
103358402,TRUE,,,
103359161,TRUE,,,
103359660,TRUE,,,
103361041,TRUE,,,
103361354,TRUE,,,
103362086,TRUE,,,
103362157,TRUE,,,
103363744,TRUE,,,
103364280,TRUE,,,
103365341,TRUE,,,
103365902,TRUE,,,
103365920,TRUE,,,
103366420,TRUE,,,
103366634,TRUE,,,
103367214,TRUE,,,
103367438,TRUE,,,
103367893,TRUE,,,
103369999,TRUE,,,
103391125,TRUE,,,
103391866,TRUE,,,
103391919,TRUE,,,
103391937,TRUE,,,
103392231,TRUE,,,
103392268,TRUE,,,
103392605,TRUE,,,
103392874,TRUE,,,
103393070,TRUE,,,
103393276,TRUE,,,
103393301,TRUE,,,
103393463,TRUE,,,
103394765,TRUE,,,
103395309,TRUE,,,
103395327,TRUE,,,
103396004,TRUE,,,
103396530,TRUE,,,
103397030,TRUE,,,
103397245,TRUE,,,
103397307,TRUE,,,
103397361,TRUE,,,
103397593,TRUE,,,
103398752,TRUE,,,
103399715,TRUE,,,
103399797,TRUE,,,
103400133,TRUE,,,
103400160,TRUE,,,
103401294,TRUE,,,
103402293,TRUE,,,
103402685,TRUE,,,
103402756,TRUE,,,
103402998,TRUE,,,
103403498,TRUE,,,
103403577,TRUE,,,
103403817,TRUE,,,
103403826,TRUE,,,
103403906,TRUE,,,
103404059,TRUE,,,
103404594,TRUE,,,
103404674,TRUE,,,
103405824,TRUE,,,
103406146,TRUE,,,
103406235,TRUE,,,
103407378,TRUE,,,
103407895,TRUE,,,
103407975,TRUE,,,
103407984,TRUE,,,
103408732,TRUE,,,
103408750,TRUE,,,
103408787,TRUE,,,
103409820,TRUE,,,
103409973,TRUE,,,
103410756,TRUE,,,
103410783,TRUE,,,
103411194,TRUE,,,
103411390,TRUE,,,
103411577,TRUE,,,
103412219,TRUE,,,
103412549,TRUE,,,
103412763,TRUE,,,
103413316,TRUE,,,
103413600,TRUE,,,
103413986,TRUE,,,
103414315,TRUE,,,
103414654,TRUE,,,
103414716,TRUE,,,
103415172,TRUE,,,
103415537,TRUE,,,
103415733,TRUE,,,
103415797,TRUE,,,
103415920,TRUE,,,
103417134,TRUE,,,
103417456,TRUE,,,
103418669,TRUE,,,
103418981,TRUE,,,
103418990,TRUE,,,
103419819,TRUE,,,
103421094,TRUE,,,
103421600,TRUE,,,
103422048,TRUE,,,
103422556,TRUE,,,
103422743,TRUE,,,
103423065,TRUE,,,
103423190,TRUE,,,
103423564,TRUE,,,
103423671,TRUE,,,
103425269,TRUE,,,
103425303,TRUE,,,
103425919,TRUE,,,
103426455,TRUE,,,
103427187,TRUE,,,
103427720,TRUE,,,
103429274,TRUE,,,
103430930,TRUE,,,
103431225,TRUE,,,
103431476,TRUE,,,
103431733,TRUE,,,
103432331,TRUE,,,
103432750,TRUE,,,
103433198,TRUE,,,
103434295,TRUE,,,
103434909,TRUE,,,
103435356,TRUE,,,
103435551,TRUE,,,
103435775,TRUE,,,
103436097,TRUE,,,
103436444,TRUE,,,
103436765,TRUE,,,
103436836,TRUE,,,
103437540,TRUE,,,
103437666,TRUE,,,
103437979,TRUE,,,
103438237,TRUE,,,
103438665,TRUE,,,
103439067,TRUE,,,
103439236,TRUE,,,
103439664,TRUE,,,
103440545,TRUE,,,
103441063,TRUE,,,
103441535,TRUE,,,
103442865,TRUE,,,
103443436,TRUE,,,
103443524,TRUE,,,
103443882,TRUE,,,
103444328,TRUE,,,
103444550,TRUE,,,
103445522,TRUE,,,
103445988,TRUE,,,
103446120,TRUE,,,
103446406,TRUE,,,
103446497,TRUE,,,
103447691,TRUE,,,
103447815,TRUE,,,
103448486,TRUE,,,
103448814,TRUE,,,
103449500,TRUE,,,
103450310,TRUE,,,
103452381,TRUE,,,
103452817,TRUE,,,
103452826,TRUE,,,
103453086,TRUE,,,
103453558,TRUE,,,
103454147,TRUE,,,
103454566,TRUE,,,
103455814,TRUE,,,
103455912,TRUE,,,
103456127,TRUE,,,
103456332,TRUE,,,
103457206,TRUE,,,
103457386,TRUE,,,
103457439,TRUE,,,
103458189,TRUE,,,
103458321,TRUE,,,
103458633,TRUE,,,
103458786,TRUE,,,
103459044,TRUE,,,
103459188,TRUE,,,
103459393,TRUE,,,
103459883,TRUE,,,
103460540,TRUE,,,
103461086,TRUE,,,
103461193,TRUE,,,
103461326,TRUE,,,
103462227,TRUE,,,
103463048,TRUE,,,
103463208,TRUE,,,
103465144,TRUE,,,
103466063,TRUE,,,
103466615,TRUE,,,
103467954,TRUE,,,
103468196,TRUE,,,
103468276,TRUE,,,
103468329,TRUE,,,
103468748,TRUE,,,
103468793,TRUE,,,
103469738,TRUE,,,
103469854,TRUE,,,
103470227,TRUE,,,
103470557,TRUE,,,
103471690,TRUE,,,
103471725,TRUE,,,
103472305,TRUE,,,
103473000,TRUE,,,
103473322,TRUE,,,
103473778,TRUE,,,
103474580,TRUE,,,
103474679,TRUE,,,
103474731,TRUE,,,
103475133,TRUE,,,
103475990,TRUE,,,
103476061,TRUE,,,
103476551,TRUE,,,
103477578,TRUE,,,
103477792,TRUE,,,
103478416,TRUE,,,
103480396,TRUE,,,
103480626,TRUE,,,
103481019,TRUE,,,
103481199,TRUE,,,
103482562,TRUE,,,
103483080,TRUE,,,
103483197,TRUE,,,
103483302,TRUE,,,
103483605,TRUE,,,
103483712,TRUE,,,
103485373,TRUE,,,
103486185,TRUE,,,
103486746,TRUE,,,
103487219,TRUE,,,
103487558,TRUE,,,
103487987,TRUE,,,
103488487,TRUE,,,
103488619,TRUE,,,
103488708,TRUE,,,
103488717,TRUE,,,
103492123,TRUE,,,
103493471,TRUE,,,
103493710,TRUE,,,
103493845,TRUE,,,
103493970,TRUE,,,
103494121,TRUE,,,
103494666,TRUE,,,
103494826,TRUE,,,
103494844,TRUE,,,
103495530,TRUE,,,
103495718,TRUE,,,
103495861,TRUE,,,
103497057,TRUE,,,
103497850,TRUE,,,
103500203,TRUE,,,
103500221,TRUE,,,
103500301,TRUE,,,
103500846,TRUE,,,
103501275,TRUE,,,
103503004,TRUE,,,
103503111,TRUE,,,
103503442,TRUE,,,
103503451,TRUE,,,
103503530,TRUE,,,
103504398,TRUE,,,
103504478,TRUE,,,
103504897,TRUE,,,
103505663,TRUE,,,
103506984,TRUE,,,
103507509,TRUE,,,
103507590,TRUE,,,
103507849,TRUE,,,
103508214,TRUE,,,
103508223,TRUE,,,
103508438,TRUE,,,
103510844,TRUE,,,
103510853,TRUE,,,
103510871,TRUE,,,
103511567,TRUE,,,
103511585,TRUE,,,
103512851,TRUE,,,
103513066,TRUE,,,
103513253,TRUE,,,
103513324,TRUE,,,
103513351,TRUE,,,
103514136,TRUE,,,
103514243,TRUE,,,
103514305,TRUE,,,
103516517,TRUE,,,
103516562,TRUE,,,
103516704,TRUE,,,
103517419,TRUE,,,
103517801,TRUE,,,
103518043,TRUE,,,
103518089,TRUE,,,
103518542,TRUE,,,
103518686,TRUE,,,
103519550,TRUE,,,
103519587,TRUE,,,
103519658,TRUE,,,
103519916,TRUE,,,
103520290,TRUE,,,
103521182,TRUE,,,
103521271,TRUE,,,
103521789,TRUE,,,
103522680,TRUE,,,
103522699,TRUE,,,
103523180,TRUE,,,
103523741,TRUE,,,
103523778,TRUE,,,
103524090,TRUE,,,
103524170,TRUE,,,
103524303,TRUE,,,
103524526,TRUE,,,
103524606,TRUE,,,
103525366,TRUE,,,
103525749,TRUE,,,
103526347,TRUE,,,
103526793,TRUE,,,
103527195,TRUE,,,
103527202,TRUE,,,
103527569,TRUE,,,
103527587,TRUE,,,
103527872,TRUE,,,
103528960,TRUE,,,
103529610,TRUE,,,
103530591,TRUE,,,
103530877,TRUE,,,
103531572,TRUE,,,
103532232,TRUE,,,
103532278,TRUE,,,
103532321,TRUE,,,
103533115,TRUE,,,
103533311,TRUE,,,
103533419,TRUE,,,
103533712,TRUE,,,
103533838,TRUE,,,
103534427,TRUE,,,
103534436,TRUE,,,
103535550,TRUE,,,
103537139,TRUE,,,
103537399,TRUE,,,
103537512,TRUE,,,
103537727,TRUE,,,
103538209,TRUE,,,
103538655,TRUE,,,
103538904,TRUE,,,
103538995,TRUE,,,
103539244,TRUE,,,
103539574,TRUE,,,
103541213,TRUE,,,
103541231,TRUE,,,
103541393,TRUE,,,
103541400,TRUE,,,
103541570,TRUE,,,
103541703,TRUE,,,
103541847,TRUE,,,
103543060,TRUE,,,
103543649,TRUE,,,
103543792,TRUE,,,
103544381,TRUE,,,
103544737,TRUE,,,
103545077,TRUE,,,
103545086,TRUE,,,
103545745,TRUE,,,
103545969,TRUE,,,
103548564,TRUE,,,
103548877,TRUE,,,
103548886,TRUE,,,
103549233,TRUE,,,
103549741,TRUE,,,
103551336,TRUE,,,
103551728,TRUE,,,
103552870,TRUE,,,
103553129,TRUE,,,
103553469,TRUE,,,
103556885,TRUE,,,
103557081,TRUE,,,
103557214,TRUE,,,
103557553,TRUE,,,
103557615,TRUE,,,
103557893,TRUE,,,
103558712,TRUE,,,
103558990,TRUE,,,
103559677,TRUE,,,
103559748,TRUE,,,
103560638,TRUE,,,
103561049,TRUE,,,
103562315,TRUE,,,
103562413,TRUE,,,
103562716,TRUE,,,
103564091,TRUE,,,
103564117,TRUE,,,
103564224,TRUE,,,
103564689,TRUE,,,
103565081,TRUE,,,
103565820,TRUE,,,
103566179,TRUE,,,
103566231,TRUE,,,
103566918,TRUE,,,
103567613,TRUE,,,
103568550,TRUE,,,
103569666,TRUE,,,
103572590,TRUE,,,
103574142,TRUE,,,
103577158,TRUE,,,
103577229,TRUE,,,
103578200,TRUE,,,
103578923,TRUE,,,
103580108,TRUE,,,
103580572,TRUE,,,
103580876,TRUE,,,
103581508,TRUE,,,
103581811,TRUE,,,
103581937,TRUE,,,
103581973,TRUE,,,
103582570,TRUE,,,
103583622,TRUE,,,
103583855,TRUE,,,
103585522,TRUE,,,
103586647,TRUE,,,
103587209,TRUE,,,
103587343,TRUE,,,
103587398,TRUE,,,
103587860,TRUE,,,
103588182,TRUE,,,
103588440,TRUE,,,
103588645,TRUE,,,
103590464,TRUE,,,
103590473,TRUE,,,
103591132,TRUE,,,
103591276,TRUE,,,
103593559,TRUE,,,
103593871,TRUE,,,
103595539,TRUE,,,
103596388,TRUE,,,
103596636,TRUE,,,
103596690,TRUE,,,
103597751,TRUE,,,
103600284,TRUE,,,
103600355,TRUE,,,
103603664,TRUE,,,
103603735,TRUE,,,
103604636,TRUE,,,
103604896,TRUE,,,
103605369,TRUE,,,
103607081,TRUE,,,
103607214,TRUE,,,
103610317,TRUE,,,
103610503,TRUE,,,
103610969,TRUE,,,
103612592,TRUE,,,
103613412,TRUE,,,
103614206,TRUE,,,
103614215,TRUE,,,
103614331,TRUE,,,
103614778,TRUE,,,
103616339,TRUE,,,
103616687,TRUE,,,
103616767,TRUE,,,
103617150,TRUE,,,
103617533,TRUE,,,
103618140,TRUE,,,
103619247,TRUE,,,
103619675,TRUE,,,
103619808,TRUE,,,
103619997,TRUE,,,
103620084,TRUE,,,
103620280,TRUE,,,
103621243,TRUE,,,
103621252,TRUE,,,
103621387,TRUE,,,
103621573,TRUE,,,
103622769,TRUE,,,
103623544,TRUE,,,
103624017,TRUE,,,
103624339,TRUE,,,
103624570,TRUE,,,
103624801,TRUE,,,
103625542,TRUE,,,
103625980,TRUE,,,
103625999,TRUE,,,
103626836,TRUE,,,
103627489,TRUE,,,
103628629,TRUE,,,
103629209,TRUE,,,
103629245,TRUE,,,
103629815,TRUE,,,
103630251,TRUE,,,
103630527,TRUE,,,
103631027,TRUE,,,
103631189,TRUE,,,
103632160,TRUE,,,
103632188,TRUE,,,
103632400,TRUE,,,
103632721,TRUE,,,
103633793,TRUE,,,
103633855,TRUE,,,
103633908,TRUE,,,
103634550,TRUE,,,
103634747,TRUE,,,
103635960,TRUE,,,
103636610,TRUE,,,
103636727,TRUE,,,
103637094,TRUE,,,
103637405,TRUE,,,
103638976,TRUE,,,
103639680,TRUE,,,
103639939,TRUE,,,
103670216,TRUE,,,
103670635,TRUE,,,
103671037,TRUE,,,
103671279,TRUE,,,
103671509,TRUE,,,
103671625,TRUE,,,
103671698,TRUE,,,
103672009,TRUE,,,
103672580,TRUE,,,
103673213,TRUE,,,
103673222,TRUE,,,
103673357,TRUE,,,
103673785,TRUE,,,
103674935,TRUE,,,
103675694,TRUE,,,
103676210,TRUE,,,
103677647,TRUE,,,
103677861,TRUE,,,
103678361,TRUE,,,
103678370,TRUE,,,
103679752,TRUE,,,
103680009,TRUE,,,
